agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,geometry
USGS,10261001,WF MOJAVE R AND DEEP C COMBINED CA,ST,34.34389186,-117.2383763,F,NAD83,NA,NA,NA,18090208,dv,00060,00003,7308,1979-10-01,1980-09-30,366,"c(-117.2383763, 34.34389186)"
USGS,10261900,MOJAVE R A WILD CROSSING NR HELENDALE CA,ST,34.78276308,-117.2772688,F,NAD83,NA,NA,NA,18090208,dv,00060,00003,7323,1966-03-01,1970-09-29,1674,"c(-117.2772688, 34.78276308)"
USGS,10262600,BOOM C NR BARSTOW CA,ST,34.90553866,-116.9494827,F,NAD83, 2270, 20,NGVD29,18090208,dv,00060,00003,252627,1966-10-01,1973-09-30,2557,"c(-116.9494827, 34.90553866)"
USGS,10263630,BIG ROCK C AB PALLETT C NR VALYERMO CA,ST,34.46027778,-117.8633333,F,NAD83, 3555, 20,NGVD29,18090206,dv,00060,00003,7333,2002-08-22,2005-09-30,1136,"c(-117.8633333, 34.46027778)"
USGS,10263665,PALLETT C A BIG ROCK C NR VALYERMO CA,ST,34.46055174,-117.8647863,S,NAD83, 3550, 20,NGVD29,18090206,dv,00060,00003,7334,2001-11-05,2005-09-29,1425,"c(-117.8647863, 34.46055174)"
USGS,10263675,BIG ROCK C WASH A HWY 138 NR LLANO CA,ST,34.505828,-117.8467307,F,NAD83,NA,NA,NA,18090206,dv,00060,00003,7336,1988-10-01,1992-02-17,1235,"c(-117.8467307, 34.505828)"
USGS,10263900,BUCKHORN C NR VALYERMO CA,ST,34.3430555,-117.9211756,F,NAD83,NA,NA,NA,18090206,dv,00060,00003,7337,1960-10-01,1966-09-30,2191,"c(-117.9211756, 34.3430555)"
USGS,10264100,SANTIAGO CYN C AB LITTLE ROCK C NR LITTLEROCK CA,ST,34.46721695,-118.0222913,S,NAD83, 3300, 20,NAVD88,18090206,dv,00060,00003,7339,2002-01-19,2005-09-29,1350,"c(-118.0222913, 34.46721695)"
USGS,10264500,LITTLE ROCK C NR PALMDALE CA,ST,34.48610514,-118.0231248,F,NAD83,NA,NA,NA,18090206,dv,00060,00003,7340,1967-10-01,1968-09-30,366,"c(-118.0231248, 34.48610514)"
USGS,10264501,LITTLE ROCK C A HWY 138 NR LITTLEROCK CA,ST,34.5213816,-118.000902,F,NAD83,NA,NA,NA,18090206,dv,00060,00003,7341,1988-10-01,1990-09-29,729,"c(-118.000902, 34.5213816)"
USGS,10264502,PEACH TREE C NR LITTLEROCK CA,ST,34.52610367,-118.0003464,F,NAD83,NA,NA,NA,18090206,dv,00060,00003,7342,1988-10-01,1994-09-30,2191,"c(-118.0003464, 34.52610367)"
USGS,10264508,SOMERSET C A PALMDALE CA,ST,34.56860156,-118.0859048,F,NAD83,NA,NA,NA,18090206,dv,00060,00003,7345,1989-02-07,1995-04-17,2261,"c(-118.0859048, 34.56860156)"
USGS,10264510,INN C A PALMDALE CA,ST,34.58082306,-118.1356286,F,NAD83,NA,NA,NA,18090206,dv,00060,00003,7347,1988-12-02,1995-04-17,2328,"c(-118.1356286, 34.58082306)"
USGS,10264530,PINE C NR PALMDALE CA,ST,34.60248835,-118.2475764,F,NAD83,NA,NA,NA,18090206,dv,00060,00003,7349,1988-10-01,1994-09-30,2191,"c(-118.2475764, 34.60248835)"
USGS,10264550,CITY RANCH C NR PALMDALE CA,ST,34.58332277,-118.1775743,F,NAD83,NA,NA,NA,18090206,dv,00060,00003,7351,1988-10-01,1995-04-18,2391,"c(-118.1775743, 34.58332277)"
USGS,10264555,ESTATES C NR QUARTZ HILL CA,ST,34.63859799,-118.2486873,F,NAD83,NA,NA,NA,18090206,dv,00060,00003,7353,1989-05-01,1995-04-19,2139,"c(-118.2486873, 34.63859799)"
USGS,10264636,SLED TRACK CN A LANCASTER BLVD NR ROGERS LAKE CA,ST,34.821926,-117.8731214,S,NAD83, 2275,  5,NGVD29,18090206,dv,00060,00003,7360,1996-04-11,2001-11-08,1986,"c(-117.8731214, 34.821926)"
USGS,10264640,BUCKHORN C A E 120TH AVE NR ROGERS LAKE CA,ST,34.83831378,-117.9172894,S,NAD83, 2270,  5,NGVD29,18090206,dv,00060,00003,7361,1996-05-10,2001-10-03,1973,"c(-117.9172894, 34.83831378)"
USGS,10264658,MOJAVE C A FORBES AVE A EDWARDS AFB CA,ST,34.9388648,-117.9411796,S,NAD83, 2475,  5,NGVD29,18090206,dv,00060,00003,7365,1996-03-16,2000-12-19,1701,"c(-117.9411796, 34.9388648)"
USGS,10264660,MOJAVE C A ROSAMOND BLVD A EDWARDS CA,ST,34.91414388,-117.9175676,S,NAD83, 2310,  5,NGVD29,18090206,dv,00060,00003,7366,1997-10-01,2001-11-08,1495,"c(-117.9175676, 34.91414388)"
USGS,10264682,MESCAL C NR PINON HILLS CA,ST,34.4255538,-117.7128363,S,NAD83, 4800, 20,NAVD88,18090206,dv,00060,00003,7369,2001-10-17,2005-09-29,1444,"c(-117.7128363, 34.4255538)"
USGS,10264710,GOLER GULCH NR RANDSBURG CA,ST,35.3927388,-117.7961756,F,NAD83,NA,NA,NA,18090206,dv,00060,00003,7370,1966-03-01,1972-09-29,2405,"c(-117.7961756, 35.3927388)"
USGS,10264750,PINE TREE C NR MOJAVE CA,ST,35.23051856,-118.0861845,F,NAD83, 2720, 10,NGVD29,18090206,dv,00060,00003,7372,1958-08-01,1979-09-29,7730,"c(-118.0861845, 35.23051856)"
USGS,10265100,DEADMAN C A BIG SPRINGS NR CRESTVIEW CA,ST,37.75027778,-118.9394444,S,NAD83, 7250, 10,NAVD88,18090102,dv,00060,00003,213199,2017-05-06,2020-11-15,1290,"c(-118.9394444, 37.75027778)"
USGS,10265200,CONVICT C NR MAMMOTH LAKES CA,ST,37.6071562,-118.8487407,F,NAD83,NA,NA,NA,18090102,dv,00060,00003,7385,1959-10-01,1975-09-29,5843,"c(-118.8487407, 37.6071562)"
USGS,10265500,OWENS R NR ROUND VALLEY CA,ST,37.44020879,-118.556508,F,NAD83, 4400.00, 10,NGVD29,18090102,dv,00060,00003,7386,1908-10-01,1940-09-29,10225,"c(-118.556508, 37.44020879)"
USGS,10268000,OWENS R A PLEASANT VALLEY NR BISHOP CA,ST,37.4165973,-118.5287287,F,NAD83, 4350.00, 10,NGVD29,18090102,dv,00060,00003,7387,1918-03-09,1940-09-29,8241,"c(-118.5287287, 37.4165973)"
USGS,10268225,MCGEE C DIV NR BISHOP CA,ST,37.27548809,-118.6201142,S,NAD83, 8630, 20,NGVD29,18090102,dv,00060,00003,213262,1986-10-01,2019-09-30,7139,"c(-118.6201142, 37.27548809)"
USGS,10268282,BIRCH C BL DIV DAM NR BISHOP CA,ST,37.27826567,-118.6120587,S,NAD83, 8290, 20,NGVD29,18090102,dv,00060,00003,213281,1995-10-25,2000-01-16,1335,"c(-118.6120587, 37.27826567)"
USGS,10270680,GREEN C COND OUTLET NR BISHOP CA,ST,37.17048855,-118.5648314,S,NAD83, 9800, 20,NGVD29,18090102,dv,00060,00003,213288,1987-10-01,2016-09-30,6200,"c(-118.5648314, 37.17048855)"
USGS,10270830,SF BISHOP C BL SF DIV DAM NR BISHOP CA,ST,37.2407648,-118.56539,S,NAD83, 7130, 20,NGVD29,18090102,dv,00060,00003,213313,1994-08-16,2019-09-30,8791,"c(-118.56539, 37.2407648)"
USGS,10270877,MF BISHOP C BL INTAKE NO 2 RES NR BISHOP CA,ST,37.2479873,-118.5823349,S,NAD83, 8080, 20,NGVD29,18090102,dv,00060,00003,240782,1988-10-01,2019-09-30,10234,"c(-118.5823349, 37.2479873)"
USGS,10270885,BISHOP C BL INTAKE NO 3 DIV DAM NR BISHOP CA,ST,37.2740981,-118.5723357,S,NAD83, 7130, 20,NGVD29,18090102,dv,00060,00003,213309,1994-08-18,2019-09-30,7779,"c(-118.5723357, 37.2740981)"
USGS,10270900,BIRCH-MCGEE C DIV TO BISHOP C PP NR BISHOP CA,ST,37.2738205,-118.5801136,F,NAD83, 7950, 20,NGVD29,18090102,dv,00060,00003,213311,1989-10-01,2019-09-30,10252,"c(-118.5801136, 37.2738205)"
USGS,10270940,BISHOP C BL INTAKE NO 4 DIV DAM NR BISHOP CA,ST,37.3022222,-118.531111,S,NAD83, 6340, 20,NGVD29,18090102,dv,00060,00003,213312,1994-08-16,2019-09-30,7454,"c(-118.531111, 37.3022222)"
USGS,10270960,COYOTE C NR BISHOP CA,ST,37.31187456,-118.5109472,S,NAD83, 5560, 20,NGVD29,18090102,dv,00060,00003,7405,1986-10-01,1996-09-29,3652,"c(-118.5109472, 37.31187456)"
USGS,10270970,BISHOP C BL INTAKE NO 5 DIV DAM NR BISHOP CA,ST,37.3240966,-118.500114,S,NAD83, 5280, 20,NGVD29,18090102,dv,00060,00003,216934,1994-09-30,2019-09-30,7098,"c(-118.500114, 37.3240966)"
USGS,10270985,ABELOUR DITCH NR BISHOP CA,ST-DCH,37.3415965,-118.47900250000001,F,NAD83,NA,NA,NA,18090102,dv,00060,00003,213314,1985-10-01,2019-09-30,12418,"c(-118.4790025, 37.3415965)"
USGS,10271060,BISHOP C PP NO 6 CONDUIT NR BISHOP CA,ST,37.3379854,-118.4776134,F,NAD83,NA,NA,NA,18090102,dv,00060,00003,213315,1989-10-01,2019-09-30,10957,"c(-118.4776134, 37.3379854)"
USGS,10271200,BISHOP C AB PP NO 6 NR BISHOP CA,ST,37.34992977,-118.462613,F,NAD83,NA,NA,NA,18090102,dv,00060,00003,213317,1988-10-01,2019-09-30,11322,"c(-118.462613, 37.34992977)"
USGS,10271211,BISHOP C BL PP NO 6 NR BISHOP CA (NATURAL) CA,ST,37.34965199,-118.4623352,F,NAD83,NA,NA,NA,18090102,dv,00060,00003,7411,1969-10-01,1971-09-29,729,"c(-118.4623352, 37.34965199)"
USGS,10276001,COMBINED Q BIG PINE C & GIROUX DITCH CA,ST-DCH,37.14493125,-118.3153798,F,NAD83,NA,NA,NA,18090102,dv,00060,00003,7413,1930-10-01,1978-09-29,17531,"c(-118.3153798, 37.14493125)"
USGS,10276002,GIROUX DITCH LO BL BIG PINE CA,ST-DCH,37.14493125,-118.3153798,F,NAD83,NA,NA,NA,18090102,dv,00060,00003,7414,1974-10-01,1978-09-29,1460,"c(-118.3153798, 37.14493125)"
USGS,10276500,TINEMAHA C NR BIG PINE CA,ST,37.05215538,-118.269822,F,NAD83,NA,NA,NA,18090102,dv,00060,00003,7415,1907-01-01,1911-02-28,1520,"c(-118.269822, 37.05215538)"
USGS,10277000,BIRCH C NR BIG PINE CA,ST,37.06604399,-118.2776,F,NAD83,NA,NA,NA,18090102,dv,00060,00003,7416,1907-01-01,1911-02-28,1520,"c(-118.2776, 37.06604399)"
USGS,10278000,TABOOSE C NR ABERDEEN CA,ST,36.9985454,-118.258988,F,NAD83,NA,NA,NA,18090103,dv,00060,00003,7425,1906-01-01,1911-02-28,1885,"c(-118.258988, 36.9985454)"
USGS,10278500,GOODALE C NR ABERDEEN CA,ST,36.9854898,-118.2712101,F,NAD83,NA,NA,NA,18090103,dv,00060,00003,7426,1906-01-01,1911-02-28,1885,"c(-118.2712101, 36.9854898)"
USGS,10281500,OAK C NR INDEPENDENCE CA,ST,36.83298845,-118.2470415,F,NAD83,NA,NA,NA,18090103,dv,00060,00003,7427,1905-10-01,1911-02-28,1977,"c(-118.2470415, 36.83298845)"
USGS,10282000,INDEPENDENCE C NR INDEPENDENCE CA,ST,36.79298795,-118.2134288,F,NAD83, 4134, 20,NGVD29,18090103,dv,00060,00003,7429,1907-01-01,1911-02-28,1520,"c(-118.2134288, 36.79298795)"
USGS,10282480,MAZOURKA C NR INDEPENDENCE CA,ST,36.84715388,-118.0848133,F,NAD83,NA,NA,NA,18090103,dv,00060,00003,7430,1960-10-01,1972-09-29,4382,"c(-118.0848133, 36.84715388)"
USGS,10285500,TUTTLE C NR LONE PINE CA,ST,36.583267,-118.0786987,F,NAD83, 3970, 33,NGVD29,18090103,dv,00060,00003,7432,1909-01-01,1911-02-28,789,"c(-118.0786987, 36.583267)"
USGS,10286002,COTTONWOOD C DIV TO PH CA,ST,36.4388246,-118.0809189,F,NAD83,NA,NA,NA,18090103,dv,00060,00003,7436,1974-01-01,1978-09-29,1399,"c(-118.0809189, 36.4388246)"
USGS,10287069,MILL C BL LUNDY LK NR LEE VINING CA,ST,38.0329787,-119.2165424,F,NAD83, 7760, 20,NGVD29,18090101,dv,00060,00003,213352,1988-10-01,2019-09-30,11189,"c(-119.2165424, 38.0329787)"
USGS,10287071,MILL C BL LUNDY LK NR MONO LK NATURAL FLOW CA,ST,38.0327009,-119.215709,F,NAD83,NA,NA,NA,18090101,dv,00060,00003,7440,1969-10-01,1972-09-29,1094,"c(-119.215709, 38.0327009)"
USGS,10287145,UP CONWAY D NR LEE VINING CA,ST,38.04214527,-119.1726516,F,NAD83, 7020, 20,NGVD29,18090101,dv,00060,00003,213357,1986-10-01,2019-09-30,12053,"c(-119.1726516, 38.04214527)"
USGS,10287195,LUNDY PP TAILRACE NR LEE VINING CA,ST,38.0427008,-119.1726516,F,NAD83, 7020, 20,NGVD29,18090101,dv,00060,00003,213362,1986-10-01,2019-09-30,12053,"c(-119.1726516, 38.0427008)"
USGS,10287262,RUSH C CONTROLLED REL BL WAUGH LK NR JUNE LAKE CA,ST,37.7510421,-119.1815348,S,NAD83, 9375, 10,NGVD29,18090101,dv,00060,00003,213365,1999-08-11,2019-09-30,1535,"c(-119.1815348, 37.7510421)"
USGS,10287281,RUSH C CONTROLLED REL BL GEM LAKE NR JUNE LAKE CA,ST,37.75132009,-119.1415343,S,NAD83, 9000, 20,NGVD29,18090101,dv,00060,00003,213376,1999-10-19,2019-09-30,6976,"c(-119.1415343, 37.75132009)"
USGS,10287291,RUSH C BL AGNEW LK NR JUNE LAKE CA (NAT FLOW),ST,37.7588199,-119.130701,F,NAD83,NA,NA,NA,18090101,dv,00060,00003,7450,1969-10-01,1972-09-29,1094,"c(-119.130701, 37.7588199)"
USGS,10287300,RUSH C PP TAILRACE NR JUNE LAKE CA,ST,37.76631976,-119.1223677,F,NAD83, 7230, 20,NGVD29,18090101,dv,00060,00003,213393,1986-10-01,2019-09-30,12053,"c(-119.1223677, 37.76631976)"
USGS,10287720,GLACIER C BL TIOGA LK NR LEE VINING CA,ST,37.92798117,-119.2512636,F,NAD83, 9620, 20,NGVD29,18090101,dv,00060,00003,213395,1997-10-01,2019-09-30,5615,"c(-119.2512636, 37.92798117)"
USGS,10287762,POOLE PP CONDUIT INTAKE NR LEE VINING CA,ST,37.9357588,-119.2307076,F,NAD83, 9450, 20,NGVD29,18090101,dv,00060,00003,213396,1989-10-01,2019-09-30,10957,"c(-119.2307076, 37.9357588)"
USGS,10287780,LEE VINING C BL POOLE PP NR LEE VINING CA,ST,37.94464754,-119.2126518,S,NAD83, 9620, 10,NGVD29,18090101,dv,00060,00003,7460,1999-04-29,2001-09-30,757,"c(-119.2126518, 37.94464754)"
USGS,10295200,W WALKER R A LEAVITT MD NR COLEVILLE CA,ST,38.3304697,-119.5523913,F,NAD83, 7111.32, 20,NGVD29,16050302,dv,00060,00003,7463,1945-07-01,1964-09-29,7031,"c(-119.5523913, 38.3304697)"
USGS,10296700,"W WALKER RV BLW TOPAZ CANAL DIV NR TOPAZ, CA",ST,38.63638889,-119.5063889,S,NAD83, 5018,4.3,NAVD88,16050302,dv,00060,00003,102504,2010-08-12,2015-10-13,1889,"c(-119.5063889, 38.63638889)"
USGS,10296750,"TOPAZ CANAL BLW DIV W WALKER RVR NR TOPAZ, CA",ST-CA,38.63666667,-119.5075,S,NAD83, 5020,4.3,NAVD88,16050302,dv,00060,00003,102505,2010-09-30,2017-09-10,1893,"c(-119.5075, 38.63666667)"
USGS,10302500,"E FK CARSON RV ABV SODA SPGS RANGER STATION, CA",ST,38.49990937,-119.6843414,U,NAD83, 6820.00, 20,NGVD29,16050201,dv,00060,00003,102554,1946-09-15,1949-09-29,1111,"c(-119.6843414, 38.49990937)"
USGS,10303000,SILVER KING C NR COLEVILLE CA,ST,38.5165765,-119.6010046,F,NAD83,NA,NA,NA,16050201,dv,00060,00003,7464,1946-10-01,1951-09-29,1825,"c(-119.6010046, 38.5165765)"
USGS,10303500,EF CARSON R ASKV NR MARKLEEVILLE CA,ST,38.5749086,-119.634339,F,NAD83,NA,NA,NA,16050201,dv,00060,00003,7465,1946-10-01,1951-09-29,1825,"c(-119.634339, 38.5749086)"
USGS,10308000,"MARKLEEVILLE CK A MARKLEEVILLE, CA",ST,38.6935168,-119.7815658,S,NAD83, 5520.,20.,NGVD29,16050201,dv,00060,00003,102557,1911-01-01,1931-07-13,1703,"c(-119.7815658, 38.6935168)"
USGS,10308201,TRUCKEE-CARSON EF CARSON R BL MARKLEEVILLE CA,ST,38.7137941,-119.7648985,F,NAD83,NA,NA,NA,16050201,dv,00060,00003,7466,1960-09-01,1980-09-29,7334,"c(-119.7648985, 38.7137941)"
USGS,103087835,UNNAMED TRIB 1 TO LEVIATHAN C AT LEVIATHAN MINE CA,ST,38.7033333,-119.6591667,U,NAD83, 7090, 40,NGVD29,16050201,dv,00060,00003,7468,2010-03-25,2020-09-29,2721,"c(-119.6591667, 38.7033333)"
USGS,10308784,LEVIATHAN MINE ADIT DRAIN NR MARKLEEVILLE CA,ST-DCH,38.70407294,-119.6587837,S,NAD83, 7100, 40,NGVD29,16050201,dv,00060,00003,7469,1998-11-02,2020-11-15,8049,"c(-119.6587837, 38.70407294)"
USGS,10308785,LEVIATHAN MINE PIT FLOW NR MARKLEEVILLE CA,LK,38.70407294,-119.6587837,S,NAD83, 7100, 40,NGVD29,16050201,dv,00060,00003,7470,2000-02-10,2020-11-15,7584,"c(-119.6587837, 38.70407294)"
USGS,103087855,LEVIATHAN MINE PIT JUNCTION BOX NR MARKLEEVILLE CA,ST,38.7058333,-119.6566667,U,NAD83, 7110, 40,NGVD29,16050201,dv,00060,00003,7472,2009-12-12,2020-09-29,2916,"c(-119.6566667, 38.7058333)"
USGS,103087865,UNNAMED TRIB 2 TO LEVIATHAN C AT LEVIATHAN MINE CA,ST,38.70555556,-119.6622222,U,NAD83, 6950, 40,NGVD29,16050201,dv,00060,00003,7473,2010-03-20,2020-09-30,3015,"c(-119.6622222, 38.70555556)"
USGS,103087885,LEVIATHAN C CHANNEL UNDERDRAIN NR MARKLEEVILLE CA,ST,38.7093506,-119.6623949,S,NAD83, 6800, 40,NGVD29,16050201,dv,00060,00003,7474,1999-11-03,2012-10-08,4697,"c(-119.6623949, 38.7093506)"
USGS,103087887,LEVIATHAN MINE POND 4 NR MARKLEEVILLE CA,LK,38.7093506,-119.6623949,S,NAD83, 6800, 40,NGVD29,16050201,dv,00060,00003,7476,1998-10-17,2003-09-30,1810,"c(-119.6623949, 38.7093506)"
USGS,103087891,ASPEN C ABV LEVIATHAN MINE NR MARKLEEVILLE CA,ST,38.7086111,-119.648611,S,NAD83, 7190, 40,NGVD29,16050201,dv,00060,00003,7479,2003-10-01,2020-09-30,6210,"c(-119.648611, 38.7086111)"
USGS,103087892,ASPEN C OVERBURDEN SEEP NR MARKLEEVILLE CA,ST,38.71240619,-119.6540613,S,NAD83, 7100, 40,NGVD29,16050201,dv,00060,00003,7480,1998-11-07,2012-10-07,4857,"c(-119.6540613, 38.71240619)"
USGS,10308792,LEVIATHAN C AB MOUNTAINEER C NR MARKLEEVILLE CA,ST,38.73573925,-119.6454497,S,NAD83, 6220, 40,NGVD29,16050201,dv,00060,00003,7481,1999-12-29,2020-11-15,7628,"c(-119.6454497, 38.73573925)"
USGS,10309025,"INDIAN CK AT WOODFORDS, CA",ST,38.7482384,-119.8160107,T,NAD83, 5880.,  1,NGVD29,16050201,dv,00060,00003,102574,1987-05-21,1991-09-29,1593,"c(-119.8160107, 38.7482384)"
USGS,10309030,"INDIAN CK AT DIAMOND VALLEY NR PAYNESVILLE, CA",ST,38.77684935,-119.7598983,T,NAD83, 5440., 20,NGVD29,16050201,dv,00060,00003,102575,1987-05-22,1991-09-29,1592,"c(-119.7598983, 38.77684935)"
USGS,10310300,"FREDERICKSBURG CYN CK NR FREDERICKSBURG, CA",ST,38.82712805,-119.7998997,T,NAD83, 5520., 20,NGVD29,16050201,dv,00060,00003,102583,1988-12-01,2001-09-30,4687,"c(-119.7998997, 38.82712805)"
USGS,10336593,GRASS LK C NR MEYERS CA,ST,38.80185155,-120.0160162,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,7485,1971-10-01,1974-09-29,1095,"c(-120.0160162, 38.80185155)"
USGS,103366097,ANGORA CK NR MOUTH AT LAKE TAHOE GOLF COURSE,ST,38.87375,-120.01,S,NAD83, 6285., 20,NGVD29,16050101,dv,00060,00003,102820,2008-02-08,2010-01-31,724,"c(-120.01, 38.87375)"
USGS,10336630,EAGLE C NR CAMP RICHARDSON CA,ST,38.95129664,-120.1115747,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,7494,1971-10-01,1974-09-29,1095,"c(-120.1115747, 38.95129664)"
USGS,10336640,MEEKS C A MEEKS BAY CA,ST,39.0357409,-120.1257429,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,7498,1971-10-01,1975-07-31,1218,"c(-120.1257429, 39.0357409)"
USGS,10336650,QUAIL LK C A HOMEWOOD CA,ST,39.07601837,-120.1526895,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,7513,1971-10-01,1974-09-29,1095,"c(-120.1526895, 39.07601837)"
USGS,10336655,MADDEN C NR HOMEWOOD CA,ST,39.08712935,-120.1743572,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,7517,1971-10-01,1973-09-29,730,"c(-120.1743572, 39.08712935)"
USGS,10336658,MADDEN C A HOMEWOOD CA,ST,39.09074049,-120.1626903,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,7521,1971-10-01,1973-09-29,730,"c(-120.1626903, 39.09074049)"
USGS,10336670,WARD C NR TAHOE PINES CA,ST,39.13574009,-120.220749,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,7536,1972-10-01,1976-09-29,1460,"c(-120.220749, 39.13574009)"
USGS,10336672,WARD C TRIB NR TAHOE PINES CA,ST,39.1412956,-120.2193602,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,7540,1972-10-01,1976-09-29,1460,"c(-120.2193602, 39.1412956)"
USGS,10336674,WARD C BL CONFLUENCE NR TAHOE CITY CA,ST,39.1407401,-120.2121377,S,NAD83, 6600, 20,NGVD29,16050101,dv,00060,00003,7543,1991-10-01,2011-11-01,7337,"c(-120.2121377, 39.1407401)"
USGS,10336675,WARD C A STANFORD ROCK TRAIL XING NR TAHOE CITY CA,ST,39.1368513,-120.1810255,F,NAD83, 6450, 20,NGVD29,16050101,dv,00060,00003,7544,1991-10-01,2001-09-30,3653,"c(-120.1810255, 39.1368513)"
USGS,10336684,DOLLAR C NR TAHOE CITY CA,ST,39.19851798,-120.0982471,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,7557,1972-06-01,1974-09-29,851,"c(-120.0982471, 39.19851798)"
USGS,10336686,CARNELIAN C A CARNELIAN BAY CA,ST,39.2268512,-120.0815809,S,NAD83, 6235, 20,NGVD29,16050101,dv,00060,00003,7560,1999-05-01,2000-09-30,519,"c(-120.0815809, 39.2268512)"
USGS,10336778,"COLD CK AT PIONEER TRAIL NR SOUTH LAKE TAHOE, CA",ST,38.90879645,-119.9618478,S,NAD83, 6277.94,  5,NGVD29,16050101,dv,00060,00003,102868,2001-06-26,2003-09-29,826,"c(-119.9618478, 38.90879645)"
USGS,10336785,HEAVENLY VALLEY C NR TAHOE VALLEY CA,ST,38.92129659,-119.9712924,F,NAD83, 6250., 10,NGVD29,16050101,dv,00060,00003,7581,1988-10-01,1992-11-15,1507,"c(-119.9712924, 38.92129659)"
USGS,10338001,TRUCKEE-CARSON TRUCKEE R NR TRUCKEE CA,ST,39.29157298,-120.209364,F,NAD83,NA,NA,NA,16050102,dv,00060,00003,7602,1943-10-01,1980-09-29,13514,"c(-120.209364, 39.29157298)"
USGS,10338100,SUMMIT C AB DONNER LAKE CA,ST,39.320461,-120.2974226,S,NAD83, 5960, 20,NGVD29,16050102,dv,00060,00003,7603,1997-02-01,1998-09-29,606,"c(-120.2974226, 39.320461)"
USGS,10339401,TRUCKEE-CARSON MARTIS C NR TRUCKEE CA,ST,39.32879577,-120.1176964,F,NAD83,NA,NA,NA,16050102,dv,00060,00003,7616,1942-10-01,1980-09-29,13462,"c(-120.1176964, 39.32879577)"
USGS,10339410,TRUCKEE R BL MARTIS C NR TRUCKEE CA,ST,39.35305556,-120.1194444,S,NAD83, 5694,4.3,NAVD88,16050102,dv,00060,00003,7617,2016-06-17,2020-11-15,1613,"c(-120.1194444, 39.35305556)"
USGS,10339499,TRUCKEE-CARSON MARTIS C AB MARTIS C RES CA,ST,39.32879577,-120.1176964,F,NAD83,NA,NA,NA,16050102,dv,00060,00003,7623,1942-10-01,1980-09-29,13756,"c(-120.1176964, 39.32879577)"
USGS,10340299,TRUCKEE-CARSON PROSSER C AB PROSSER C RES CA,ST,39.37324026,-120.131587,F,NAD83,NA,NA,NA,16050102,dv,00060,00003,7624,1942-10-01,1980-09-29,13879,"c(-120.131587, 39.37324026)"
USGS,10340501,TRUCKEE-CARSON PROSSER C BL PROSSER C DAM CA,ST,39.37324026,-120.131587,F,NAD83,NA,NA,NA,16050102,dv,00060,00003,7632,1942-10-01,1980-09-29,13848,"c(-120.131587, 39.37324026)"
USGS,10341950,LITTLE TRUCKEE R BL DIV DAM NR SIERRAVILLE CA,ST,39.4915715,-120.2927043,S,NAD83, 6380, 20,NGVD29,16050102,dv,00060,00003,7633,1993-06-26,2016-10-31,3283,"c(-120.2927043, 39.4915715)"
USGS,10342001,TRUCKEE-CARSON PROJ L TRUCKEE R NR HOBART MILLS CA,ST,39.5012939,-120.2774263,F,NAD83,NA,NA,NA,16050102,dv,00060,00003,7637,1947-01-01,1972-10-10,9415,"c(-120.2774263, 39.5012939)"
USGS,10343200,LITTLE TRUCKEE R AT HWY 89 NR TRUCKEE,ST,39.47823908,-120.2327026,S,NAD83, 6090, 20,NGVD29,16050102,dv,00060,00003,7641,1993-04-01,1995-07-16,836,"c(-120.2327026, 39.47823908)"
USGS,10344299,TRUCKEE-CARSON PROJ L TRUCKEE R AB STAMPEDE RES CA,ST,39.43574106,-120.084366,F,NAD83,NA,NA,NA,16050102,dv,00060,00003,7653,1939-09-01,1980-09-29,15005,"c(-120.084366, 39.43574106)"
USGS,10344401,TRUCKEE-CARSON PROJ L TRU. R AB BOCA RES NR TRU,ST,39.43574106,-120.084366,F,NAD83,NA,NA,NA,16050102,dv,00060,00003,7659,1939-09-01,1980-09-29,14974,"c(-120.084366, 39.43574106)"
USGS,10344501,TRUCKEE-CARSON PROJ L TRCKEE R L BOCA RES NR TRU,ST,39.38685177,-120.0954757,F,NAD83,NA,NA,NA,16050102,dv,00060,00003,7667,1911-01-01,1980-09-29,16981,"c(-120.0954757, 39.38685177)"
USGS,10345490,GRAY C NR FLORISTON CA,ST,39.3726856,-120.0313073,S,NAD83, 5420, 20,NGVD29,16050102,dv,00060,00003,7669,2001-11-28,2007-03-14,1933,"c(-120.0313073, 39.3726856)"
USGS,10346001,TRUCKEE-CARSON TRUCKEE R A FARAD CA,ST,39.42796385,-120.0340873,F,NAD83,NA,NA,NA,16050102,dv,00060,00003,7693,1909-01-01,1980-09-29,25931,"c(-120.0340873, 39.42796385)"
USGS,10347300,"DOG CK NR VERDI, NV",ST,39.5651863,-120.0246453,U,NAD83, 5660.00,.01,NGVD29,16050102,dv,00060,00003,102888,1956-10-01,1961-09-29,1825,"c(-120.0246453, 39.5651863)"
