agency_cd,site_id,station_nm,site_tp_cd,lat,lon,coord_acy_cd,datum,elev_m,alt_acy_va,alt_datum_cd,huc8,interval,parm_cd,stat_cd,ts_id,date_begin,date_end,count_nu,total_yrs,total_post1980,comid,geometry
USGS,103087891,ASPEN C ABV LEVIATHAN MINE NR MARKLEEVILLE CA,ST,38.7086111,-119.648611,S,NAD83, 7190, 40,NGVD29,16050201,dv,00060,00003,7479,2003-10-01,2020-09-30,6210,17,40,8922743,"c(-119.648611, 38.7086111)"
USGS,103087892,ASPEN C OVERBURDEN SEEP NR MARKLEEVILLE CA,ST,38.71240619,-119.6540613,S,NAD83, 7100, 40,NGVD29,16050201,dv,00060,00003,7480,1998-11-07,2012-10-07,4857,14,32,8922727,"c(-119.6540613, 38.71240619)"
USGS,10308792,LEVIATHAN C AB MOUNTAINEER C NR MARKLEEVILLE CA,ST,38.73573925,-119.6454497,S,NAD83, 6220, 40,NGVD29,16050201,dv,00060,00003,7481,1999-12-29,2020-11-17,7630,21,40,8922665,"c(-119.6454497, 38.73573925)"
USGS,10308794,BRYANT C BL MOUNTAINEER C NR MARKLEEVILLE CA,ST,38.73573925,-119.6454497,S,NAD83, 6300, 40,NGVD29,16050201,dv,00060,00003,7482,1998-11-07,2020-11-17,8046,22,40,8922665,"c(-119.6454497, 38.73573925)"
USGS,10310300,"FREDERICKSBURG CYN CK NR FREDERICKSBURG, CA",ST,38.82712805,-119.7998997,T,NAD83, 5520., 20,NGVD29,16050201,dv,00060,00003,102583,1988-12-01,2001-09-30,4687,13,21,8922335,"c(-119.7998997, 38.82712805)"
USGS,103366092,"UPPER TRUCKEE RV AT HWY 50 ABV MEYERS, CA",ST,38.8485185,-120.0271275,S,NAD83, 6310, 20,NGVD29,16050101,dv,00060,00003,102819,1990-06-01,2020-11-17,11088,30,40,8943677,"c(-120.0271275, 38.8485185)"
USGS,10336610,"UPPER TRUCKEE RV AT SOUTH LAKE TAHOE, CA",ST,38.9224078,-119.9915706,S,NAD83, 6229.04,.01,NGVD29,16050101,dv,00060,00003,102827,1971-10-01,2020-11-17,16511,49,40,8944439,"c(-119.9915706, 38.9224078)"
USGS,10336626,TAYLOR C NR CAMP RICHARDSON CA,ST,38.9215744,-120.0612952,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,7492,1968-10-01,1992-12-14,8841,24,12,8943577,"c(-120.0612952, 38.9215744)"
USGS,10336674,WARD C BL CONFLUENCE NR TAHOE CITY CA,ST,39.1407401,-120.2121377,S,NAD83, 6600, 20,NGVD29,16050101,dv,00060,00003,7543,1991-10-01,2011-11-01,7337,20,31,8941685,"c(-120.2121377, 39.1407401)"
USGS,10336675,WARD C A STANFORD ROCK TRAIL XING NR TAHOE CITY CA,ST,39.1368513,-120.1810255,F,NAD83, 6450, 20,NGVD29,16050101,dv,00060,00003,7544,1991-10-01,2001-09-30,3653,10,21,8941685,"c(-120.1810255, 39.1368513)"
USGS,10336775,"TROUT CK AT PIONEER TRAIL NR SOUTH LAKE TAHOE, CA",ST,38.90339444,-119.9688917,H,NAD83, 6269.57,0.1,NAVD88,16050101,dv,00060,00003,102867,1990-06-01,2014-10-04,8892,24,34,8944479,"c(-119.9688917, 38.90339444)"
USGS,10336790,TROUT C A SOUTH LAKE TAHOE CA,ST,38.93213,-119.9787926,F,NAD83,NA,NA,NA,16050101,dv,00060,00003,7583,1971-10-01,1992-09-30,2556,21,12,8945207,"c(-119.9787926, 38.93213)"
USGS,10337500,TRUCKEE R A TAHOE CITY CA,ST,39.16629577,-120.1443586,F,NAD83, 6216.59,.05,NGVD29,16050102,dv,00060,00003,7588,1895-07-01,2020-11-17,41048,125,40,8934074,"c(-120.1443586, 39.16629577)"
USGS,10338000,TRUCKEE R NR TRUCKEE CA,ST,39.2962952,-120.2054752,F,NAD83, 5860.00, 20,NGVD29,16050102,dv,00060,00003,7600,1944-12-01,2020-11-16,17975,76,40,8933958,"c(-120.2054752, 39.2962952)"
USGS,10338500,DONNER C A DONNER LK NR TRUCKEE CA,ST,39.3235172,-120.2343654,F,NAD83, 5924.40,.01,NGVD29,16050102,dv,00060,00003,7606,1929-01-01,2020-11-16,32039,91,40,8933876,"c(-120.2343654, 39.3235172)"
USGS,10338700,DONNER C AT HWY 89 NR TRUCKEE CA,ST,39.32101739,-120.2079759,S,NAD83, 5870, 20,NGVD29,16050102,dv,00060,00003,7607,1993-03-24,2020-11-17,10101,27,40,8933890,"c(-120.2079759, 39.32101739)"
USGS,10341950,LITTLE TRUCKEE R BL DIV DAM NR SIERRAVILLE CA,ST,39.4915715,-120.2927043,S,NAD83, 6380, 20,NGVD29,16050102,dv,00060,00003,7633,1993-06-26,2016-10-31,3283,23,36,8933156,"c(-120.2927043, 39.4915715)"
USGS,10343000,INDEPENDENCE C NR TRUCKEE CA,ST,39.4565717,-120.2871477,F,NAD83, 6940.00, 20,NGVD29,16050102,dv,00060,00003,7640,1909-10-21,2020-11-17,19373,111,40,8933376,"c(-120.2871477, 39.4565717)"
USGS,10344400,LITTLE TRUCKEE R AB BOCA RES NR TRUCKEE CA,ST,39.43574106,-120.084366,F,NAD83, 5618.67, 20,NGVD29,16050102,dv,00060,00003,7658,1939-09-01,2020-11-17,29182,81,40,8933494,"c(-120.084366, 39.43574106)"
USGS,10344500,LITTLE TRUCKEE R BL BOCA DAM NR TRUCKEE CA,ST,39.38685177,-120.0954757,F,NAD83, 5500.00, 20,NGVD29,16050102,dv,00060,00003,7666,1911-01-01,2020-11-17,31640,109,40,8933684,"c(-120.0954757, 39.38685177)"
USGS,10344505,TRUCKEE R A BOCA BRIDGE NR TRUCKEE CA,ST,39.38518517,-120.0876977,S,NAD83, 5484, 20,NGVD29,16050102,dv,00060,00003,7668,2002-08-28,2020-11-17,6657,18,40,8933706,"c(-120.0876977, 39.38518517)"
USGS,10346000,TRUCKEE R A FARAD CA,ST,39.42796385,-120.0340873,S,NAD83, 5153.21,.01,NGVD29,16050102,dv,00060,00003,7685,1909-01-01,2020-11-17,40864,111,40,8933532,"c(-120.0340873, 39.42796385)"
USGS,10354000,LONG VALLEY C NR SCOTTS CA,ST,39.85546105,-120.0677023,F,NAD83, 4620.00, 20,NGVD29,18080003,dv,00060,00003,7695,1917-03-10,1994-09-29,2411,77,14,20298765,"c(-120.0677023, 39.85546105)"
USGS,10356500,SUSAN R A SUSANVILLE CA,ST,40.4137361,-120.6642556,5,NAD83, 4225.72,  5,NGVD29,18080003,dv,00060,00003,7699,1900-06-01,1994-10-12,19036,94,14,20296767,"c(-120.6642556, 40.4137361)"
USGS,10358500,WILLOW C NR SUSANVILLE CA,ST,40.4890637,-120.5371707,F,NAD83,NA,NA,NA,18080003,dv,00060,00003,7702,1950-10-01,1994-10-12,16083,44,14,20296737,"c(-120.5371707, 40.4890637)"
USGS,11012000,COTTONWOOD C AB TECATE C NR DULZURA CA,ST,32.5750606,-116.7539079,F,NAD83, 569.40,.01,NGVD29,18070305,dv,00060,00003,7713,1936-10-01,2007-09-30,25932,71,27,20326433,"c(-116.7539079, 32.5750606)"
USGS,11012500,CAMPO C NR CAMPO CA,ST,32.591172,-116.525572,F,NAD83, 2179.08, 20,NGVD29,18070305,dv,00060,00003,7715,1936-10-01,2020-11-17,30729,84,40,20326431,"c(-116.525572, 32.591172)"
USGS,11013000,TIJUANA R NR DULZURA CA,ST,32.5656161,-116.7750194,F,NAD83, 542.42,.01,NGVD29,18070305,dv,00060,00003,7716,1936-10-01,1990-09-30,19723,54,10,20326435,"c(-116.7750194, 32.5656161)"
USGS,11014000,JAMUL C NR JAMUL CA,ST,32.6375566,-116.8841893,F,NAD83, 511.64, 10,NGVD29,18070304,dv,00060,00003,7722,1940-04-10,2020-11-17,26857,80,40,20334508,"c(-116.8841893, 32.6375566)"
USGS,11015000,SWEETWATER R NR DESCANSO CA,ST,32.8347737,-116.6230747,F,NAD83, 3269.24, 20,NGVD29,18070304,dv,00060,00003,7726,1905-10-01,2020-11-17,31458,115,40,20334440,"c(-116.6230747, 32.8347737)"
USGS,11016200,SWEETWATER R A DEHESA CA,ST,32.77416667,-116.8502778,U,NAD83, 520, 20,NGVD29,18070304,dv,00060,00003,7729,2005-10-01,2020-11-17,5527,15,40,948070230,"c(-116.8502778, 32.77416667)"
USGS,11022200,LOS COCHES C NR LAKESIDE CA,ST,32.83616156,-116.9003035,F,NAD83, 560, 10,NGVD29,18070304,dv,00060,00003,7738,1983-10-01,2020-11-17,13563,37,40,20332986,"c(-116.9003035, 32.83616156)"
USGS,11022350,FORESTER C A EL CAJON CA,ST,32.82116107,-116.9764165,F,NAD83, 368, 10,NGVD29,18070304,dv,00060,00003,7739,1983-10-01,1993-09-29,3652,10,13,20333038,"c(-116.9764165, 32.82116107)"
USGS,11022480,SAN DIEGO R A MAST RD NR SANTEE CA,ST,32.84032675,-117.0258627,F,NAD83, 280, 10,NGVD29,18070304,dv,00060,00003,7740,1912-05-01,2020-11-17,38825,108,40,20331402,"c(-117.0258627, 32.84032675)"
USGS,11023000,SAN DIEGO R A FASHION VALLEY AT SAN DIEGO CA,ST,32.76504998,-117.1686449,F,NAD83, 20, 10,NGVD29,18070304,dv,00060,00003,7745,1982-01-18,2020-11-17,14184,38,40,20331516,"c(-117.1686449, 32.76504998)"
USGS,11023330,LOS PENASQUITOS C BL POWAY C NR POWAY CA,ST,32.94921245,-117.070032,F,NAD83,NA,NA,NA,18070304,dv,00060,00003,7754,1969-11-22,1993-09-29,8679,24,13,20331178,"c(-117.070032, 32.94921245)"
USGS,11023340,LOS PENASQUITOS C NR POWAY CA,ST,32.9431013,-117.1216999,F,NAD83, 300, 10,NGVD29,18070304,dv,00060,00003,7755,1964-10-01,2020-11-17,20502,56,40,20331196,"c(-117.1216999, 32.9431013)"
USGS,11025500,SANTA YSABEL C NR RAMONA CA,ST,33.1069866,-116.866137,F,NAD83, 847.88, 10,NGVD29,18070304,dv,00060,00003,7760,1912-02-01,2020-11-17,32191,108,40,20330878,"c(-116.866137, 33.1069866)"
USGS,11027000,GUEJITO C NR SAN PASQUAL CA,ST,33.1158743,-116.9530841,F,NAD83, 610.00, 10,NGVD29,18070304,dv,00060,00003,7762,1947-01-01,2020-11-17,18676,73,40,20330872,"c(-116.9530841, 33.1158743)"
USGS,11028500,SANTA MARIA C NR RAMONA CA,ST,33.0522655,-116.9455844,F,NAD83, 1294.44, 10,NGVD29,18070304,dv,00060,00003,7765,1912-12-01,2020-11-17,29937,108,40,20330908,"c(-116.9455844, 33.0522655)"
USGS,11040200,KEYS C TRIB A VALLEY CENTER CA,ST,33.229203,-117.0366967,F,NAD83,NA,NA,NA,18070303,dv,00060,00003,7790,1970-10-01,1991-04-30,4960,21,11,20341767,"c(-117.0366967, 33.229203)"
USGS,11042000,SAN LUIS REY R A OCEANSIDE CA,ST,33.21809119,-117.3603162,F,NAD83, 20.00, 10,NGVD29,18070303,dv,00060,00003,7796,1912-10-01,2020-11-17,31792,108,40,20342539,"c(-117.3603162, 33.21809119)"
USGS,11042400,TEMECULA C NR AGUANGA CA,ST,33.45919759,-116.9236357,F,NAD83, 1590.00, 20,NGVD29,18070302,dv,00060,00003,7799,1957-08-01,2020-11-17,22756,63,40,22549471,"c(-116.9236357, 33.45919759)"
USGS,11042631,PECHANGA C NR TEMECULA CA,ST,33.46416667,-117.1238889,F,NAD83, 1040, 10,NGVD29,18070302,dv,00060,00003,7805,1987-10-01,2020-11-17,12036,33,40,22549093,"c(-117.1238889, 33.46416667)"
USGS,11042700,MURRIETA C NR MURRIETA CA,ST,33.55558075,-117.2314239,S,NAD83, 1105, 10,NGVD29,18070302,dv,00060,00003,7806,1997-10-01,2020-11-17,7743,23,40,22545337,"c(-117.2314239, 33.55558075)"
USGS,11042800,WARM SPRINGS C NR MURRIETA CA,ST,33.53224867,-117.1769771,F,NAD83,NA,NA,NA,18070302,dv,00060,00003,7807,1987-10-01,2020-11-17,11883,33,40,22547091,"c(-117.1769771, 33.53224867)"
USGS,11042900,SANTA GERTRUDIS C NR TEMECULA CA,ST,33.52447127,-117.1647544,F,NAD83, 1050, 10,NGVD29,18070302,dv,00060,00003,7808,1987-10-01,2020-11-17,11736,33,40,948070502,"c(-117.1647544, 33.52447127)"
USGS,11043000,MURRIETA C A TEMECULA CA,ST,33.47975066,-117.1439203,F,NAD83, 970.00, 10,NGVD29,18070302,dv,00060,00003,7809,1930-10-01,2020-11-17,32921,90,40,22549073,"c(-117.1439203, 33.47975066)"
USGS,11044000,SANTA MARGARITA R NR TEMECULA CA,ST,33.4739175,-117.1422536,F,NAD83, 950.00, 10,NGVD29,18070302,dv,00060,00003,7810,1923-02-01,2020-11-17,35720,97,40,22549075,"c(-117.1422536, 33.4739175)"
USGS,11044250,RAINBOW C NR FALLBROOK CA,ST,33.40753006,-117.200867,F,NAD83,NA,NA,NA,18070302,dv,00060,00003,7823,1989-11-01,2020-11-17,11340,31,40,22548475,"c(-117.200867, 33.40753006)"
USGS,11044300,SANTA MARGARITA R A FPUD SUMP NR FALLBROOK CA,ST,33.41364059,-117.2411462,F,NAD83,NA,NA,NA,18070302,dv,00060,00003,7824,1989-10-01,2020-11-17,11371,31,40,22548457,"c(-117.2411462, 33.41364059)"
USGS,11044350,SANDIA C NR FALLBROOK CA,ST,33.42447348,-117.249202,S,NAD83, 380, 10,NGVD29,18070302,dv,00060,00003,7833,1989-10-01,2020-11-17,11371,31,40,22548429,"c(-117.249202, 33.42447348)"
USGS,11044800,DE LUZ C NR DE LUZ CA,ST,33.4197511,-117.3217044,S,NAD83, 270, 10,NGVD29,18070302,dv,00060,00003,7836,1992-10-01,2020-11-17,10275,28,40,22548441,"c(-117.3217044, 33.4197511)"
USGS,11044900,DE LUZ C NR FALLBROOK CA,ST,33.3697528,-117.3225376,S,NAD83, 155.00, 10,NGVD29,18070302,dv,00060,00003,7837,1951-10-01,2005-01-10,6986,54,25,22549113,"c(-117.3225376, 33.3697528)"
USGS,11045300,FALLBROOK C NR FALLBROOK CA,ST,33.34697584,-117.3178152,S,NAD83, 190, 10,NGVD29,18070302,dv,00060,00003,7840,1993-10-01,2020-11-17,9910,27,40,22549115,"c(-117.3178152, 33.34697584)"
USGS,11045600,ONEILL LAKE OUTLET CH NR FALLBROOK CA,ST,33.3250321,-117.3255931,S,NAD83, 100, 10,NGVD29,18070302,dv,00060,00003,7842,1998-10-01,2020-11-17,7846,22,40,22548547,"c(-117.3255931, 33.3250321)"
USGS,11045700,ONEILL LK SPILL CH NR FALLBROOK CA,ST,33.32892087,-117.3272599,S,NAD83, 110, 10,NGVD29,18070302,dv,00060,00003,7843,1998-10-01,2020-11-17,7846,22,40,22549117,"c(-117.3272599, 33.32892087)"
USGS,11046000,SANTA MARGARITA R A YSIDORA CA,ST,33.3111436,-117.3472604,S,NAD83,NA,NA,NA,18070302,dv,00060,00003,7845,1923-03-01,2020-11-17,33282,97,40,22548559,"c(-117.3472604, 33.3111436)"
USGS,11046090,LAS FLORES C A LAS PULGAS CYN NR OCEANSIDE CA,ST,33.31864303,-117.4378185,S,NAD83, 110, 10,NGVD29,18070301,dv,00060,00003,7902,1998-10-01,2014-10-06,5850,16,34,20351081,"c(-117.4378185, 33.31864303)"
USGS,11046100,LAS FLORES C NR OCEANSIDE CA,ST,33.2936111,-117.4530556,1,NAD83, 40.00, 10,NGVD29,18070301,dv,00060,00003,7903,1951-10-01,2020-11-17,19404,69,40,20351631,"c(-117.4530556, 33.2936111)"
USGS,11046250,SAN ONOFRE C A SAN ONOFRE CA,ST,33.38391854,-117.5742128,F,NAD83, 15.00, 10,NGVD29,18070301,dv,00060,00003,7917,1946-10-01,2010-10-05,12312,64,30,20351625,"c(-117.5742128, 33.38391854)"
USGS,11046360,CRISTIANITOS C AB SAN MATEO C NR SAN CLEMENTE CA,ST,33.42641717,-117.5703242,S,NAD83, 90, 10,NGVD29,18070301,dv,00060,00003,7935,1993-10-01,2020-11-17,9907,27,40,20350869,"c(-117.5703242, 33.42641717)"
USGS,11046530,SAN JUAN C AT LA NOVIA ST BR AT SAN JUAN CAPIS CA,ST,33.5025264,-117.6481058,F,NAD83,NA,NA,NA,18070301,dv,00060,00003,7961,1985-10-01,2020-11-17,12832,35,40,20348919,"c(-117.6481058, 33.5025264)"
USGS,11047300,ARROYO TRABUCO A SAN JUAN CAPISTRANO CA,ST,33.49835999,-117.6658843,S,NAD83, 80, 10,NGVD29,18070301,dv,00060,00003,7972,1972-10-01,2020-11-17,13197,48,40,20350681,"c(-117.6658843, 33.49835999)"
USGS,11048200,AGUA CHINON WASH NR IRVINE CA,ST,33.67890959,-117.7142187,S,NAD83, 440, 10,NGVD29,18070204,dv,00060,00003,7980,2002-07-01,2020-10-25,6692,18,40,20355400,"c(-117.7142187, 33.67890959)"
USGS,11048400,MARSHBURN CHANNEL NR IRVINE CA,ST,33.68390946,-117.7453307,S,NAD83, 275, 10,NGVD29,18070204,dv,00060,00003,7981,2002-07-01,2014-03-31,4292,12,34,20357218,"c(-117.7453307, 33.68390946)"
USGS,11048600,BONITA C A IRVINE CA,ST,33.64502095,-117.8611673,S,NAD83, 30,  5,NGVD29,18070204,dv,00060,00003,8003,2001-07-01,2020-11-17,7080,19,40,20355520,"c(-117.8611673, 33.64502095)"
USGS,11049250,SCE SANTA ANA R CN LOW FLOW REL BL NO 1 DIV DAM,ST,34.16138889,-117.0155556,U,NAD83, 3440, 20,NGVD29,18070203,dv,00060,00003,213383,2006-02-08,2019-09-30,4983,13,39,22555498,"c(-117.0155556, 34.16138889)"
USGS,11049500,SCE SANTA ANA R CN AB PP3 NR MENTONE CA,ST,34.11362248,-117.0964244,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,213064,1974-10-01,2020-09-30,16802,46,40,22558244,"c(-117.0964244, 34.11362248)"
USGS,11049590,SANTA ANA R CANAL GREENSPOT SPILL NR MENTONE CA,ST,34.1089004,-117.096702,S,NAD83, 2320, 20,NGVD29,18070203,dv,00060,00003,213384,2006-10-01,2019-12-31,4583,13,39,22558244,"c(-117.096702, 34.1089004)"
USGS,11051499,SANTA ANA R NR MENTONE (RIVER ONLY) CA,ST,34.10834489,-117.1005911,F,NAD83, 1950, 20,NGVD29,18070203,dv,00060,00003,8008,1994-10-01,2020-11-17,9545,26,40,22558244,"c(-117.1005911, 34.10834489)"
USGS,11051500,SANTA ANA R NR MENTONE CA,ST,34.10834489,-117.1005911,F,NAD83, 1950, 20,NGVD29,18070203,dv,00060,00003,213385,1896-07-01,2020-11-17,45329,124,40,22558244,"c(-117.1005911, 34.10834489)"
USGS,11051501,SANTA ANA R NR MENTONE CN + CN CA,ST,34.10834489,-117.1005911,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,213403,1912-03-01,2019-12-31,39298,107,39,22558244,"c(-117.1005911, 34.10834489)"
USGS,11051502,SAR SUPP GAGE NR MENTONE CA,ST,34.10834489,-117.1005911,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8014,1977-10-01,2020-11-17,12257,43,40,22558244,"c(-117.1005911, 34.10834489)"
USGS,11053000,MILL C POWER CN NO 1 NR YUCAIPA CA,ST,34.09112315,-117.0372547,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8021,1972-07-07,1992-09-30,7325,20,12,22556090,"c(-117.0372547, 34.09112315)"
USGS,11055350,PLUNGE C UP DIV NR EAST HIGHLANDS CA,ST,34.13973269,-117.1494826,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8027,1965-10-01,2012-11-14,14069,47,32,22555914,"c(-117.1494826, 34.13973269)"
USGS,11055400,PLUNGE C MID DIV NR EAST HIGHLANDS CA,ST,34.1233444,-117.140593,S,NAD83, 1760, 10,NGVD29,18070203,dv,00060,00003,8029,1974-10-01,2012-11-14,13558,38,32,22555860,"c(-117.140593, 34.1233444)"
USGS,11055500,PLUNGE C NR EAST HIGHLANDS CA,ST,34.11834458,-117.141704,F,NAD83, 1590.00, 20,NGVD29,18070203,dv,00060,00003,8030,1919-02-01,2020-11-17,37179,101,40,22555860,"c(-117.141704, 34.11834458)"
USGS,11055501,PLUNGE C NR EAST HIGHLANDS AND CANALS CA,ST,34.11834458,-117.141704,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8031,1951-04-01,2012-09-29,22463,61,32,22555860,"c(-117.141704, 34.11834458)"
USGS,11055700,CITY C WATER CO CN NR HIGHLAND CA,ST,34.14417698,-117.1892063,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8032,1927-10-01,2020-10-05,21622,93,40,22555756,"c(-117.1892063, 34.14417698)"
USGS,11055800,CITY C NR HIGHLAND CA,ST,34.1438992,-117.1886507,F,NAD83, 1580.00, 20,NGVD29,18070203,dv,00060,00003,8033,1919-10-01,2020-11-17,36939,101,40,22555756,"c(-117.1886507, 34.1438992)"
USGS,11055801,CITY C NR HIGHLAND CA.+ CANALS CA,ST,34.1438992,-117.1886507,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,222411,1924-05-27,2020-10-05,35196,96,40,22555756,"c(-117.1886507, 34.1438992)"
USGS,11057500,SAN TIMOTEO C NR LOMA LINDA CA,ST,34.0614024,-117.2675419,F,NAD83, 1040, 10,NGVD29,18070203,dv,00060,00003,8045,1954-10-01,2020-11-17,21657,66,40,22557960,"c(-117.2675419, 34.0614024)"
USGS,11058000,SAND CANYON C NR HIGHLAND CA,ST,34.1547222,-117.2266667,S,NAD83, 1520, 20,NGVD29,18070203,dv,00060,00003,8048,2008-04-11,2020-04-30,4048,12,40,22557854,"c(-117.2266667, 34.1547222)"
USGS,11058500,E TWIN C NR ARROWHEAD SPRINGS CA,ST,34.17917556,-117.2655982,S,NAD83, 1590, 20,NGVD29,18070203,dv,00060,00003,8049,1919-12-27,2020-11-17,36525,101,40,22555146,"c(-117.2655982, 34.17917556)"
USGS,11059300,SANTA ANA R A E ST NR SAN BERNARDINO CA,ST,34.0650131,-117.3003208,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8056,1939-03-01,2020-11-17,25119,81,40,24843752,"c(-117.3003208, 34.0650131)"
USGS,11060400,WARM C NR SAN BERNARDINO CA,ST,34.07834596,-117.3003209,F,NAD83, 960, 10,NGVD29,18070203,dv,00060,00003,8060,1964-03-01,2020-11-17,19985,56,40,22557922,"c(-117.3003209, 34.07834596)"
USGS,11060900,SCE LYTLE C CONDUIT NR FONTANA CA,ST,34.20278567,-117.4494936,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,213126,1971-10-01,2020-09-30,17898,49,40,24843814,"c(-117.4494936, 34.20278567)"
USGS,11060901,LYTLE CON & INFIL LINE CA,ST,34.20278567,-117.4494936,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8067,1974-10-01,1991-09-29,2920,17,11,24843814,"c(-117.4494936, 34.20278567)"
USGS,11061000,FONTANA WATER CO INFILTRATION LINE NR FONTANA CA,ST,34.20278567,-117.4494936,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,213128,1971-10-01,2020-09-30,17898,49,40,24843814,"c(-117.4494936, 34.20278567)"
USGS,11062000,LYTLE C NR FONTANA CA,ST,34.2122298,-117.458105,F,NAD83, 2380.00, 20,NGVD29,18070203,dv,00060,00003,8070,1918-10-01,2020-11-17,37064,102,40,22554826,"c(-117.458105, 34.2122298)"
USGS,11062001,LYTLE+BRLNE+COND+INF - W27 CA,ST,34.2122298,-117.458105,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,222412,1899-01-01,2020-09-30,42001,121,40,22554826,"c(-117.458105, 34.2122298)"
USGS,11062300,FONTANA UWC BREEDLINE NR FONTANA CA,ST,34.20306344,-117.4494936,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8073,1971-11-10,1992-09-29,7629,21,12,24843814,"c(-117.4494936, 34.20306344)"
USGS,11062399,FONTANA WATER CO SURFACE DIV WEIR 2 NR FONTANA CA,ST,34.20278567,-117.4494936,S,NAD83, 2240, 20,NGVD29,18070203,dv,00060,00003,8074,1992-10-01,2020-11-17,10275,28,40,24843814,"c(-117.4494936, 34.20278567)"
USGS,11062400,FONTANA WATER CO SURFACE DIV NR FONTANA CA,ST,34.20306344,-117.4494936,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8075,1971-12-01,2020-11-17,17702,49,40,24843814,"c(-117.4494936, 34.20306344)"
USGS,11062401,LYTLE C + BREEDLINE NR FONTANA CA,ST,34.20306344,-117.4494936,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8076,1974-10-01,1991-09-29,2920,17,11,24843814,"c(-117.4494936, 34.20306344)"
USGS,11062402,LYTLE C SURFACE DIV NR FONTANA CA,ST,34.20306344,-117.4494936,S,NAD83, 2240, 20,NGVD29,18070203,dv,00060,00003,226050,1971-12-01,2020-11-17,17702,49,40,24843814,"c(-117.4494936, 34.20306344)"
USGS,11062411,LYTLE + BRLNE+COND+INF CA,ST,34.20306344,-117.4494936,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8078,1974-10-01,1991-09-29,2920,17,11,24843814,"c(-117.4494936, 34.20306344)"
USGS,11062450,FONTANA PH FOREBAY SPILLWAY NR FONTANA CA,ST,34.20278567,-117.4492158,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8079,1972-10-01,2020-11-17,17580,48,40,24843814,"c(-117.4492158, 34.20278567)"
USGS,11062700,LYTLE C DIV TO FONTANA PH AVM NR FONTANA CA,ST,34.1554722,-117.3975833,S,NAD83, 1591, 20,NGVD29,18070203,dv,00060,00003,224424,1972-10-01,2020-09-30,17531,48,40,22555654,"c(-117.3975833, 34.1554722)"
USGS,11062800,FONTANA WATER CO SPILL CH FROM AFTERBAY NR FONTANA,ST,34.155565,-117.3956025,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8081,1971-12-01,2020-11-17,17797,49,40,22555654,"c(-117.3956025, 34.155565)"
USGS,11062820,FONTANA WATER CO DIV NR FONTANA CA,ST,34.1547317,-117.3967137,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8083,1975-10-01,2017-10-02,15343,42,37,22555654,"c(-117.3967137, 34.1547317)"
USGS,11063500,LONE PINE C NR KEENBROOK CA,ST,34.2663946,-117.4639388,F,NAD83, 2605.92, 20,NGVD29,18070203,dv,00060,00003,8085,1920-01-01,2008-09-29,28488,88,28,22557742,"c(-117.4639388, 34.2663946)"
USGS,11063510,CAJON C BL LONE PINE C NR KEENBROOK CA,ST,34.2633392,-117.4669944,F,NAD83, 2600, 20,NGVD29,18070203,dv,00060,00003,8086,1971-10-01,2020-11-17,15754,49,40,22557744,"c(-117.4669944, 34.2633392)"
USGS,11063680,DEVIL CYN C NR SAN BERNARDINO CA,ST,34.20834107,-117.331434,F,NAD83, 2080.00, 20,NGVD29,18070203,dv,00060,00003,8087,1920-01-01,2020-11-17,36847,100,40,22554872,"c(-117.331434, 34.20834107)"
USGS,11063682,EB CA AQUEDUCT A DEVIL CYN PP NR SAN BERNARDINO CA,ST,34.20556339,-117.3344897,S,NAD83, 1939, 20,NGVD29,18070203,dv,00060,00003,213424,1995-10-01,2019-09-30,8401,24,39,22558116,"c(-117.3344897, 34.20556339)"
USGS,11065000,LYTLE C A COLTON CA,ST,34.07890146,-117.3055989,F,NAD83,NA,NA,NA,18070203,dv,00060,00003,8090,1957-10-01,2020-11-17,22795,63,40,22557922,"c(-117.3055989, 34.07890146)"
USGS,11066460,SANTA ANA R A MWD CROSSING CA,ST,33.96862566,-117.4483806,F,NAD83, 685, 10,NGVD29,18070203,dv,00060,00003,8098,1970-03-09,2020-11-17,18517,50,40,22563032,"c(-117.4483806, 33.96862566)"
